date,hashrate
2020-11-14 0:00:00,118502557.2
2020-11-15 0:00:00,125178757.6
2020-11-16 0:00:00,135534841.9
2020-11-17 0:00:00,137334450.9
2020-11-18 0:00:00,147831351.6
2020-11-19 0:00:00,119839616.4
2020-11-20 0:00:00,146956609.8
2020-11-21 0:00:00,147831351.6
2020-11-22 0:00:00,152205060.2
2020-11-23 0:00:00,128587033.6
2020-11-24 0:00:00,118964874.6
2020-11-25 0:00:00,135584967.4
2020-11-26 0:00:00,131211258.8
2020-11-27 0:00:00,134710225.7
2020-11-28 0:00:00,134710225.7
2020-11-29 0:00:00,135399801.3
2020-11-30 0:00:00,107610727.9
2020-12-01 0:00:00,144750713.7
2020-12-02 0:00:00,124752259.8
2020-12-03 0:00:00,149512250.3
2020-12-04 0:00:00,137132255
2020-12-05 0:00:00,137132255
2020-12-06 0:00:00,129513796.4
2020-12-07 0:00:00,142846099
2020-12-08 0:00:00,137132255
2020-12-09 0:00:00,132370718.4
2020-12-10 0:00:00,123799952.5
2020-12-11 0:00:00,131418411.1
2020-12-12 0:00:00,125704567.1
2020-12-13 0:00:00,148463110.1
2020-12-14 0:00:00,134574371.4
2020-12-15 0:00:00,129933875.8
2020-12-16 0:00:00,132718173.2
2020-12-17 0:00:00,119724785.6
2020-12-18 0:00:00,145711560.8
2020-12-19 0:00:00,146639659.9
2020-12-20 0:00:00,140142966.1
2020-12-21 0:00:00,126221479.4
2020-12-22 0:00:00,132718173.2
2020-12-23 0:00:00,142927263.4
2020-12-24 0:00:00,116940488.2
2020-12-25 0:00:00,133646272.3
2020-12-26 0:00:00,127149578.5
2020-12-27 0:00:00,137358668.7
2020-12-28 0:00:00,147938034
2020-12-29 0:00:00,140537799.4
2020-12-30 0:00:00,159029615.1
2020-12-31 0:00:00,153482070.4
2021-01-01 0:00:00,137764027
2021-01-02 0:00:00,139613208.6
2021-01-03 0:00:00,146085344.1
2021-01-04 0:00:00,159954205.9
2021-01-05 0:00:00,145160753.3
2021-01-06 0:00:00,163652569
2021-01-07 0:00:00,155331252
2021-01-08 0:00:00,136839436.2
2021-01-09 0:00:00,133808024.5
2021-01-10 0:00:00,162879650.9
2021-01-11 0:00:00,157757649.3
2021-01-12 0:00:00,151611247.4
2021-01-13 0:00:00,155708848.7
2021-01-14 0:00:00,150586847.1
2021-01-15 0:00:00,158782049.6
2021-01-16 0:00:00,150586847.1
2021-01-17 0:00:00,136245242.6
2021-01-18 0:00:00,148538046.4
2021-01-19 0:00:00,152635647.7
2021-01-20 0:00:00,144440445.2
2021-01-21 0:00:00,132147641.3
2021-01-22 0:00:00,145464845.5
2021-01-23 0:00:00,159781151.2
2021-01-24 0:00:00,143884925.4
2021-01-25 0:00:00,144920068.7
2021-01-26 0:00:00,166658079
2021-01-27 0:00:00,146990355.4
2021-01-28 0:00:00,150095785.5
2021-01-29 0:00:00,157341788.9
2021-01-30 0:00:00,140779495.3
2021-01-31 0:00:00,149060642.1
2021-02-01 0:00:00,124217201.8
2021-02-02 0:00:00,157341788.9
2021-02-03 0:00:00,155271502.2
2021-02-04 0:00:00,165622935.7
2021-02-05 0:00:00,174939225.8
2021-02-06 0:00:00,169021265.5
2021-02-07 0:00:00,166219498
2021-02-08 0:00:00,172612555.6
2021-02-09 0:00:00,152367873.2
2021-02-10 0:00:00,152367873.2
2021-02-11 0:00:00,137450738.7
2021-02-12 0:00:00,151302363.6
2021-02-13 0:00:00,167285007.6
2021-02-14 0:00:00,158760930.8
2021-02-15 0:00:00,160891950
2021-02-16 0:00:00,128926661.9
2021-02-17 0:00:00,147040325.2
2021-02-18 0:00:00,145974815.6
2021-02-19 0:00:00,163181402.2
2021-02-20 0:00:00,157667240.1
2021-02-21 0:00:00,152267677.1
